VEMCO DATA LOG,2.0.0,fathom_connect-4.11.2-20260829-0f67bd-release,vdatapi-16.2.0-20260828-2e8810-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
TEMP_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient (deg C),Internal (deg C)
TEMP_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Ambient Min (deg C),Ambient Max (deg C),Ambient Mean (deg C),Sample Count,Accumulation Period (s)
DATA_SOURCE_FILE,VR2AR-69 549924 2026-09-09 160042.vdat,ab1551f8-9411-4ad3-9512-921635e15be2,com.vemco.file.vrdp.vr2ar/1.0.0,58062,ORIGINAL
CLOCK_REF,2026-05-09 20:04:05,2026-05-09 20:04:05,,0,VR2AR-69,549924,2026-05-09 20:04:05,0,INITIALIZATION
ATTITUDE,2026-06-09 17:00:00,2026-06-09 17:00:28.141613,,28.141613860,VR2AR-69,549924,3
TEMP,2026-06-09 18:00:00,2026-06-09 18:00:28.179595,,28.179595235,VR2AR-69,549924,10.356,
DEPTH,2026-06-09 18:00:00,2026-06-09 18:00:28.179595,,28.179595235,VR2AR-69,549924,13
ATTITUDE,2026-06-09 18:00:00,2026-06-09 18:00:28.179595,,28.179595235,VR2AR-69,549924,3
TEMP,2026-06-09 19:00:00,2026-06-09 19:00:28.217576,,28.217576609,VR2AR-69,549924,10.275,
DEPTH,2026-06-09 19:00:00,2026-06-09 19:00:28.217576,,28.217576609,VR2AR-69,549924,13
ATTITUDE,2026-06-09 19:00:00,2026-06-09 19:00:28.217576,,28.217576609,VR2AR-69,549924,3
TEMP,2026-06-09 20:00:00,2026-06-09 20:00:28.255557,,28.255557984,VR2AR-69,549924,9.908,
DEPTH,2026-06-09 20:00:00,2026-06-09 20:00:28.255557,,28.255557984,VR2AR-69,549924,14
ATTITUDE,2026-06-09 20:00:00,2026-06-09 20:00:28.255557,,28.255557984,VR2AR-69,549924,2
TEMP,2026-06-09 21:00:00,2026-06-09 21:00:28.293539,,28.293539359,VR2AR-69,549924,9.4,
DEPTH,2026-06-09 21:00:00,2026-06-09 21:00:28.293539,,28.293539359,VR2AR-69,549924,15
ATTITUDE,2026-06-09 21:00:00,2026-06-09 21:00:28.293539,,28.293539359,VR2AR-69,549924,3
TEMP,2026-06-09 22:00:00,2026-06-09 22:00:28.33152,,28.331520734,VR2AR-69,549924,9.056,
DEPTH,2026-06-09 22:00:00,2026-06-09 22:00:28.33152,,28.331520734,VR2AR-69,549924,15
ATTITUDE,2026-06-09 22:00:00,2026-06-09 22:00:28.33152,,28.331520734,VR2AR-69,549924,2
TEMP,2026-06-09 23:00:00,2026-06-09 23:00:28.369502,,28.369502109,VR2AR-69,549924,9.502,
DEPTH,2026-06-09 23:00:00,2026-06-09 23:00:28.369502,,28.369502109,VR2AR-69,549924,15
ATTITUDE,2026-06-09 23:00:00,2026-06-09 23:00:28.369502,,28.369502109,VR2AR-69,549924,3
TEMP,2026-06-10 00:00:00,2026-06-10 00:00:28.407483,,28.407483483,VR2AR-69,549924,9.441,
DEPTH,2026-06-10 00:00:00,2026-06-10 00:00:28.407483,,28.407483483,VR2AR-69,549924,15
ATTITUDE,2026-06-10 00:00:00,2026-06-10 00:00:28.407483,,28.407483483,VR2AR-69,549924,2
TEMP,2026-06-10 01:00:00,2026-06-10 01:00:28.445464,,28.445464858,VR2AR-69,549924,9.928,
DEPTH,2026-06-10 01:00:00,2026-06-10 01:00:28.445464,,28.445464858,VR2AR-69,549924,14
ATTITUDE,2026-06-10 01:00:00,2026-06-10 01:00:28.445464,,28.445464858,VR2AR-69,549924,3
TEMP,2026-06-10 02:00:00,2026-06-10 02:00:28.483446,,28.483446233,VR2AR-69,549924,10.234,
DEPTH,2026-06-10 02:00:00,2026-06-10 02:00:28.483446,,28.483446233,VR2AR-69,549924,13
ATTITUDE,2026-06-10 02:00:00,2026-06-10 02:00:28.483446,,28.483446233,VR2AR-69,549924,3
TEMP,2026-06-10 03:00:00,2026-06-10 03:00:28.521427,,28.521427608,VR2AR-69,549924,10.397,
DEPTH,2026-06-10 03:00:00,2026-06-10 03:00:28.521427,,28.521427608,VR2AR-69,549924,13
ATTITUDE,2026-06-10 03:00:00,2026-06-10 03:00:28.521427,,28.521427608,VR2AR-69,549924,2
TEMP,2026-06-10 04:00:00,2026-06-10 04:00:28.559408,,28.559408982,VR2AR-69,549924,10.56,
DEPTH,2026-06-10 04:00:00,2026-06-10 04:00:28.559408,,28.559408982,VR2AR-69,549924,12
ATTITUDE,2026-06-10 04:00:00,2026-06-10 04:00:28.559408,,28.559408982,VR2AR-69,549924,3
TEMP,2026-06-10 05:00:00,2026-06-10 05:00:28.59739,,28.597390357,VR2AR-69,549924,10.663,
DEPTH,2026-06-10 05:00:00,2026-06-10 05:00:28.59739,,28.597390357,VR2AR-69,549924,12
ATTITUDE,2026-06-10 05:00:00,2026-06-10 05:00:28.59739,,28.597390357,VR2AR-69,549924,2
TEMP,2026-06-10 06:00:00,2026-06-10 06:00:28.635371,,28.635371732,VR2AR-69,549924,10.581,
DEPTH,2026-06-10 06:00:00,2026-06-10 06:00:28.635371,,28.635371732,VR2AR-69,549924,13
ATTITUDE,2026-06-10 06:00:00,2026-06-10 06:00:28.635371,,28.635371732,VR2AR-69,549924,2
TEMP,2026-06-10 07:00:00,2026-06-10 07:00:28.673353,,28.673353107,VR2AR-69,549924,10.54,
DEPTH,2026-06-10 07:00:00,2026-06-10 07:00:28.673353,,28.673353107,VR2AR-69,549924,13
ATTITUDE,2026-06-10 07:00:00,2026-06-10 07:00:28.673353,,28.673353107,VR2AR-69,549924,3
TEMP,2026-06-10 08:00:00,2026-06-10 08:00:28.711334,,28.711334481,VR2AR-69,549924,10.499,
DEPTH,2026-06-10 08:00:00,2026-06-10 08:00:28.711334,,28.711334481,VR2AR-69,549924,14
ATTITUDE,2026-06-10 08:00:00,2026-06-10 08:00:28.711334,,28.711334481,VR2AR-69,549924,2
TEMP,2026-06-10 09:00:00,2026-06-10 09:00:28.749315,,28.749315856,VR2AR-69,549924,9.583,
DEPTH,2026-06-10 09:00:00,2026-06-10 09:00:28.749315,,28.749315856,VR2AR-69,549924,14
ATTITUDE,2026-06-10 09:00:00,2026-06-10 09:00:28.749315,,28.749315856,VR2AR-69,549924,2
TEMP,2026-06-10 10:00:00,2026-06-10 10:00:28.787297,,28.787297231,VR2AR-69,549924,9.299,
DEPTH,2026-06-10 10:00:00,2026-06-10 10:00:28.787297,,28.787297231,VR2AR-69,549924,15
ATTITUDE,2026-06-10 10:00:00,2026-06-10 10:00:28.787297,,28.787297231,VR2AR-69,549924,3
TEMP,2026-06-10 11:00:00,2026-06-10 11:00:28.825278,,28.825278606,VR2AR-69,549924,8.874,
DEPTH,2026-06-10 11:00:00,2026-06-10 11:00:28.825278,,28.825278606,VR2AR-69,549924,15
ATTITUDE,2026-06-10 11:00:00,2026-06-10 11:00:28.825278,,28.825278606,VR2AR-69,549924,3
TEMP,2026-06-10 12:00:00,2026-06-10 12:00:28.863259,,28.863259980,VR2AR-69,549924,9.481,
DEPTH,2026-06-10 12:00:00,2026-06-10 12:00:28.863259,,28.863259980,VR2AR-69,549924,15
ATTITUDE,2026-06-10 12:00:00,2026-06-10 12:00:28.863259,,28.863259980,VR2AR-69,549924,2
TEMP,2026-06-10 13:00:00,2026-06-10 13:00:28.901241,,28.901241356,VR2AR-69,549924,9.888,
DEPTH,2026-06-10 13:00:00,2026-06-10 13:00:28.901241,,28.901241356,VR2AR-69,549924,14
ATTITUDE,2026-06-10 13:00:00,2026-06-10 13:00:28.901241,,28.901241356,VR2AR-69,549924,2
TEMP,2026-06-10 14:00:00,2026-06-10 14:00:28.939222,,28.939222730,VR2AR-69,549924,10.152,
DEPTH,2026-06-10 14:00:00,2026-06-10 14:00:28.939222,,28.939222730,VR2AR-69,549924,13
ATTITUDE,2026-06-10 14:00:00,2026-06-10 14:00:28.939222,,28.939222730,VR2AR-69,549924,3
TEMP,2026-06-10 15:00:00,2026-06-10 15:00:28.977204,,28.977204105,VR2AR-69,549924,10.315,
DEPTH,2026-06-10 15:00:00,2026-06-10 15:00:28.977204,,28.977204105,VR2AR-69,549924,13
ATTITUDE,2026-06-10 15:00:00,2026-06-10 15:00:28.977204,,28.977204105,VR2AR-69,549924,3
TEMP,2026-06-10 16:00:00,2026-06-10 16:00:29.015185,,29.015185480,VR2AR-69,549924,10.397,
DEPTH,2026-06-10 16:00:00,2026-06-10 16:00:29.015185,,29.015185480,VR2AR-69,549924,12
ATTITUDE,2026-06-10 16:00:00,2026-06-10 16:00:29.015185,,29.015185480,VR2AR-69,549924,3
TEMP,2026-06-10 17:00:00,2026-06-10 17:00:29.053166,,29.053166855,VR2AR-69,549924,10.622,
DEPTH,2026-06-10 17:00:00,2026-06-10 17:00:29.053166,,29.053166855,VR2AR-69,549924,12
ATTITUDE,2026-06-10 17:00:00,2026-06-10 17:00:29.053166,,29.053166855,VR2AR-69,549924,3
TEMP,2026-06-10 18:00:00,2026-06-10 18:00:29.091148,,29.091148229,VR2AR-69,549924,10.356,
DEPTH,2026-06-10 18:00:00,2026-06-10 18:00:29.091148,,29.091148229,VR2AR-69,549924,12
ATTITUDE,2026-06-10 18:00:00,2026-06-10 18:00:29.091148,,29.091148229,VR2AR-69,549924,2
TEMP,2026-06-10 19:00:00,2026-06-10 19:00:29.129129,,29.129129604,VR2AR-69,549924,10.438,
DEPTH,2026-06-10 19:00:00,2026-06-10 19:00:29.129129,,29.129129604,VR2AR-69,549924,13
ATTITUDE,2026-06-10 19:00:00,2026-06-10 19:00:29.129129,,29.129129604,VR2AR-69,549924,2
TEMP,2026-06-10 20:00:00,2026-06-10 20:00:29.16711,,29.167110979,VR2AR-69,549924,10.193,
DEPTH,2026-06-10 20:00:00,2026-06-10 20:00:29.16711,,29.167110979,VR2AR-69,549924,14
ATTITUDE,2026-06-10 20:00:00,2026-06-10 20:00:29.16711,,29.167110979,VR2AR-69,549924,3
TEMP,2026-06-10 21:00:00,2026-06-10 21:00:29.205092,,29.205092354,VR2AR-69,549924,9.481,
DEPTH,2026-06-10 21:00:00,2026-06-10 21:00:29.205092,,29.205092354,VR2AR-69,549924,14
ATTITUDE,2026-06-10 21:00:00,2026-06-10 21:00:29.205092,,29.205092354,VR2AR-69,549924,3
TEMP,2026-06-10 22:00:00,2026-06-10 22:00:29.243073,,29.243073728,VR2AR-69,549924,9.036,
DEPTH,2026-06-10 22:00:00,2026-06-10 22:00:29.243073,,29.243073728,VR2AR-69,549924,15
ATTITUDE,2026-06-10 22:00:00,2026-06-10 22:00:29.243073,,29.243073728,VR2AR-69,549924,3
TEMP,2026-06-10 23:00:00,2026-06-10 23:00:29.281055,,29.281055103,VR2AR-69,549924,8.894,
DEPTH,2026-06-10 23:00:00,2026-06-10 23:00:29.281055,,29.281055103,VR2AR-69,549924,15
ATTITUDE,2026-06-10 23:00:00,2026-06-10 23:00:29.281055,,29.281055103,VR2AR-69,549924,3
TEMP,2026-06-11 00:00:00,2026-06-11 00:00:29.319036,,29.319036478,VR2AR-69,549924,9.279,
DEPTH,2026-06-11 00:00:00,2026-06-11 00:00:29.319036,,29.319036478,VR2AR-69,549924,15
ATTITUDE,2026-06-11 00:00:00,2026-06-11 00:00:29.319036,,29.319036478,VR2AR-69,549924,3
TEMP,2026-06-11 01:00:00,2026-06-11 01:00:29.357017,,29.357017853,VR2AR-69,549924,9.461,
DEPTH,2026-06-11 01:00:00,2026-06-11 01:00:29.357017,,29.357017853,VR2AR-69,549924,15
ATTITUDE,2026-06-11 01:00:00,2026-06-11 01:00:29.357017,,29.357017853,VR2AR-69,549924,3
TEMP,2026-06-11 02:00:00,2026-06-11 02:00:29.394999,,29.394999227,VR2AR-69,549924,9.806,
DEPTH,2026-06-11 02:00:00,2026-06-11 02:00:29.394999,,29.394999227,VR2AR-69,549924,14
ATTITUDE,2026-06-11 02:00:00,2026-06-11 02:00:29.394999,,29.394999227,VR2AR-69,549924,2
TEMP,2026-06-11 03:00:00,2026-06-11 03:00:29.43298,,29.432980602,VR2AR-69,549924,10.071,
DEPTH,2026-06-11 03:00:00,2026-06-11 03:00:29.43298,,29.432980602,VR2AR-69,549924,13
ATTITUDE,2026-06-11 03:00:00,2026-06-11 03:00:29.43298,,29.432980602,VR2AR-69,549924,3
TEMP,2026-06-11 04:00:00,2026-06-11 04:00:29.470961,,29.470961977,VR2AR-69,549924,10.173,
DEPTH,2026-06-11 04:00:00,2026-06-11 04:00:29.470961,,29.470961977,VR2AR-69,549924,13
ATTITUDE,2026-06-11 04:00:00,2026-06-11 04:00:29.470961,,29.470961977,VR2AR-69,549924,3
TEMP,2026-06-11 05:00:00,2026-06-11 05:00:29.508943,,29.508943352,VR2AR-69,549924,10.275,
DEPTH,2026-06-11 05:00:00,2026-06-11 05:00:29.508943,,29.508943352,VR2AR-69,549924,12
ATTITUDE,2026-06-11 05:00:00,2026-06-11 05:00:29.508943,,29.508943352,VR2AR-69,549924,3
TEMP,2026-06-11 06:00:00,2026-06-11 06:00:29.546924,,29.546924727,VR2AR-69,549924,10.54,
DEPTH,2026-06-11 06:00:00,2026-06-11 06:00:29.546924,,29.546924727,VR2AR-69,549924,12
ATTITUDE,2026-06-11 06:00:00,2026-06-11 06:00:29.546924,,29.546924727,VR2AR-69,549924,2
TEMP,2026-06-11 07:00:00,2026-06-11 07:00:29.584906,,29.584906101,VR2AR-69,549924,10.581,
DEPTH,2026-06-11 07:00:00,2026-06-11 07:00:29.584906,,29.584906101,VR2AR-69,549924,13
ATTITUDE,2026-06-11 07:00:00,2026-06-11 07:00:29.584906,,29.584906101,VR2AR-69,549924,2
TEMP,2026-06-11 08:00:00,2026-06-11 08:00:29.622887,,29.622887476,VR2AR-69,549924,10.336,
DEPTH,2026-06-11 08:00:00,2026-06-11 08:00:29.622887,,29.622887476,VR2AR-69,549924,13
ATTITUDE,2026-06-11 08:00:00,2026-06-11 08:00:29.622887,,29.622887476,VR2AR-69,549924,3
TEMP,2026-06-11 09:00:00,2026-06-11 09:00:29.660868,,29.660868851,VR2AR-69,549924,9.623,
DEPTH,2026-06-11 09:00:00,2026-06-11 09:00:29.660868,,29.660868851,VR2AR-69,549924,14
ATTITUDE,2026-06-11 09:00:00,2026-06-11 09:00:29.660868,,29.660868851,VR2AR-69,549924,2
TEMP,2026-06-11 10:00:00,2026-06-11 10:00:29.69885,,29.698850226,VR2AR-69,549924,9.137,
DEPTH,2026-06-11 10:00:00,2026-06-11 10:00:29.69885,,29.698850226,VR2AR-69,549924,14
ATTITUDE,2026-06-11 10:00:00,2026-06-11 10:00:29.69885,,29.698850226,VR2AR-69,549924,3
TEMP,2026-06-11 11:00:00,2026-06-11 11:00:29.736831,,29.736831600,VR2AR-69,549924,8.833,
DEPTH,2026-06-11 11:00:00,2026-06-11 11:00:29.736831,,29.736831600,VR2AR-69,549924,15
ATTITUDE,2026-06-11 11:00:00,2026-06-11 11:00:29.736831,,29.736831600,VR2AR-69,549924,4
TEMP,2026-06-11 12:00:00,2026-06-11 12:00:29.774812,,29.774812975,VR2AR-69,549924,9.177,
DEPTH,2026-06-11 12:00:00,2026-06-11 12:00:29.774812,,29.774812975,VR2AR-69,549924,15
ATTITUDE,2026-06-11 12:00:00,2026-06-11 12:00:29.774812,,29.774812975,VR2AR-69,549924,3
TEMP,2026-06-11 13:00:00,2026-06-11 13:00:29.812794,,29.812794350,VR2AR-69,549924,9.36,
DEPTH,2026-06-11 13:00:00,2026-06-11 13:00:29.812794,,29.812794350,VR2AR-69,549924,15
ATTITUDE,2026-06-11 13:00:00,2026-06-11 13:00:29.812794,,29.812794350,VR2AR-69,549924,3
TEMP,2026-06-11 14:00:00,2026-06-11 14:00:29.850775,,29.850775725,VR2AR-69,549924,9.542,
DEPTH,2026-06-11 14:00:00,2026-06-11 14:00:29.850775,,29.850775725,VR2AR-69,549924,14
ATTITUDE,2026-06-11 14:00:00,2026-06-11 14:00:29.850775,,29.850775725,VR2AR-69,549924,2
TEMP,2026-06-11 15:00:00,2026-06-11 15:00:29.888757,,29.888757099,VR2AR-69,549924,10.03,
DEPTH,2026-06-11 15:00:00,2026-06-11 15:00:29.888757,,29.888757099,VR2AR-69,549924,13
ATTITUDE,2026-06-11 15:00:00,2026-06-11 15:00:29.888757,,29.888757099,VR2AR-69,549924,3
TEMP,2026-06-11 16:00:00,2026-06-11 16:00:29.926738,,29.926738474,VR2AR-69,549924,10.112,
DEPTH,2026-06-11 16:00:00,2026-06-11 16:00:29.926738,,29.926738474,VR2AR-69,549924,13
ATTITUDE,2026-06-11 16:00:00,2026-06-11 16:00:29.926738,,29.926738474,VR2AR-69,549924,3
TEMP,2026-06-11 17:00:00,2026-06-11 17:00:29.964719,,29.964719849,VR2AR-69,549924,10.213,
DEPTH,2026-06-11 17:00:00,2026-06-11 17:00:29.964719,,29.964719849,VR2AR-69,549924,12
ATTITUDE,2026-06-11 17:00:00,2026-06-11 17:00:29.964719,,29.964719849,VR2AR-69,549924,3
TEMP,2026-06-11 18:00:00,2026-06-11 18:00:30.002701,,30.002701224,VR2AR-69,549924,10.397,
DEPTH,2026-06-11 18:00:00,2026-06-11 18:00:30.002701,,30.002701224,VR2AR-69,549924,12
ATTITUDE,2026-06-11 18:00:00,2026-06-11 18:00:30.002701,,30.002701224,VR2AR-69,549924,2
TEMP,2026-06-11 19:00:00,2026-06-11 19:00:30.040682,,30.040682598,VR2AR-69,549924,10.295,
DEPTH,2026-06-11 19:00:00,2026-06-11 19:00:30.040682,,30.040682598,VR2AR-69,549924,12
ATTITUDE,2026-06-11 19:00:00,2026-06-11 19:00:30.040682,,30.040682598,VR2AR-69,549924,2
TEMP,2026-06-11 20:00:00,2026-06-11 20:00:30.078663,,30.078663973,VR2AR-69,549924,10.356,
DEPTH,2026-06-11 20:00:00,2026-06-11 20:00:30.078663,,30.078663973,VR2AR-69,549924,13
ATTITUDE,2026-06-11 20:00:00,2026-06-11 20:00:30.078663,,30.078663973,VR2AR-69,549924,2
TEMP,2026-06-11 21:00:00,2026-06-11 21:00:30.116645,,30.116645348,VR2AR-69,549924,9.908,
DEPTH,2026-06-11 21:00:00,2026-06-11 21:00:30.116645,,30.116645348,VR2AR-69,549924,14
ATTITUDE,2026-06-11 21:00:00,2026-06-11 21:00:30.116645,,30.116645348,VR2AR-69,549924,3
TEMP,2026-06-11 22:00:00,2026-06-11 22:00:30.154626,,30.154626723,VR2AR-69,549924,9.441,
DEPTH,2026-06-11 22:00:00,2026-06-11 22:00:30.154626,,30.154626723,VR2AR-69,549924,15
ATTITUDE,2026-06-11 22:00:00,2026-06-11 22:00:30.154626,,30.154626723,VR2AR-69,549924,2
TEMP,2026-06-11 23:00:00,2026-06-11 23:00:30.192608,,30.192608098,VR2AR-69,549924,9.279,
DEPTH,2026-06-11 23:00:00,2026-06-11 23:00:30.192608,,30.192608098,VR2AR-69,549924,15
ATTITUDE,2026-06-11 23:00:00,2026-06-11 23:00:30.192608,,30.192608098,VR2AR-69,549924,3
TEMP,2026-06-12 00:00:00,2026-06-12 00:00:30.230589,,30.230589472,VR2AR-69,549924,9.4,
DEPTH,2026-06-12 00:00:00,2026-06-12 00:00:30.230589,,30.230589472,VR2AR-69,549924,15
ATTITUDE,2026-06-12 00:00:00,2026-06-12 00:00:30.230589,,30.230589472,VR2AR-69,549924,3
TEMP,2026-06-12 01:00:00,2026-06-12 01:00:30.26857,,30.268570847,VR2AR-69,549924,9.603,
DEPTH,2026-06-12 01:00:00,2026-06-12 01:00:30.26857,,30.268570847,VR2AR-69,549924,15
ATTITUDE,2026-06-12 01:00:00,2026-06-12 01:00:30.26857,,30.268570847,VR2AR-69,549924,3
TEMP,2026-06-12 02:00:00,2026-06-12 02:00:30.306552,,30.306552222,VR2AR-69,549924,9.664,
DEPTH,2026-06-12 02:00:00,2026-06-12 02:00:30.306552,,30.306552222,VR2AR-69,549924,15
ATTITUDE,2026-06-12 02:00:00,2026-06-12 02:00:30.306552,,30.306552222,VR2AR-69,549924,3
TEMP,2026-06-12 03:00:00,2026-06-12 03:00:30.344533,,30.344533597,VR2AR-69,549924,10.091,
DEPTH,2026-06-12 03:00:00,2026-06-12 03:00:30.344533,,30.344533597,VR2AR-69,549924,14
ATTITUDE,2026-06-12 03:00:00,2026-06-12 03:00:30.344533,,30.344533597,VR2AR-69,549924,3
TEMP,2026-06-12 04:00:00,2026-06-12 04:00:30.382514,,30.382514971,VR2AR-69,549924,10.336,
DEPTH,2026-06-12 04:00:00,2026-06-12 04:00:30.382514,,30.382514971,VR2AR-69,549924,13
ATTITUDE,2026-06-12 04:00:00,2026-06-12 04:00:30.382514,,30.382514971,VR2AR-69,549924,2
TEMP,2026-06-12 05:00:00,2026-06-12 05:00:30.420496,,30.420496346,VR2AR-69,549924,10.336,
DEPTH,2026-06-12 05:00:00,2026-06-12 05:00:30.420496,,30.420496346,VR2AR-69,549924,12
ATTITUDE,2026-06-12 05:00:00,2026-06-12 05:00:30.420496,,30.420496346,VR2AR-69,549924,2
TEMP,2026-06-12 06:00:00,2026-06-12 06:00:30.458477,,30.458477721,VR2AR-69,549924,10.377,
DEPTH,2026-06-12 06:00:00,2026-06-12 06:00:30.458477,,30.458477721,VR2AR-69,549924,12
ATTITUDE,2026-06-12 06:00:00,2026-06-12 06:00:30.458477,,30.458477721,VR2AR-69,549924,3
TEMP,2026-06-12 07:00:00,2026-06-12 07:00:30.496459,,30.496459096,VR2AR-69,549924,10.642,
DEPTH,2026-06-12 07:00:00,2026-06-12 07:00:30.496459,,30.496459096,VR2AR-69,549924,12
ATTITUDE,2026-06-12 07:00:00,2026-06-12 07:00:30.496459,,30.496459096,VR2AR-69,549924,3
TEMP,2026-06-12 08:00:00,2026-06-12 08:00:30.53444,,30.534440470,VR2AR-69,549924,10.581,
DEPTH,2026-06-12 08:00:00,2026-06-12 08:00:30.53444,,30.534440470,VR2AR-69,549924,12
ATTITUDE,2026-06-12 08:00:00,2026-06-12 08:00:30.53444,,30.534440470,VR2AR-69,549924,3
TEMP,2026-06-12 09:00:00,2026-06-12 09:00:30.572421,,30.572421845,VR2AR-69,549924,10.54,
DEPTH,2026-06-12 09:00:00,2026-06-12 09:00:30.572421,,30.572421845,VR2AR-69,549924,13
ATTITUDE,2026-06-12 09:00:00,2026-06-12 09:00:30.572421,,30.572421845,VR2AR-69,549924,3
TEMP,2026-06-12 10:00:00,2026-06-12 10:00:30.610403,,30.610403220,VR2AR-69,549924,10.275,
DEPTH,2026-06-12 10:00:00,2026-06-12 10:00:30.610403,,30.610403220,VR2AR-69,549924,14
ATTITUDE,2026-06-12 10:00:00,2026-06-12 10:00:30.610403,,30.610403220,VR2AR-69,549924,3
TEMP,2026-06-12 11:00:00,2026-06-12 11:00:30.648384,,30.648384595,VR2AR-69,549924,9.867,
DEPTH,2026-06-12 11:00:00,2026-06-12 11:00:30.648384,,30.648384595,VR2AR-69,549924,14
ATTITUDE,2026-06-12 11:00:00,2026-06-12 11:00:30.648384,,30.648384595,VR2AR-69,549924,3
TEMP,2026-06-12 12:00:00,2026-06-12 12:00:30.686365,,30.686365969,VR2AR-69,549924,9.827,
DEPTH,2026-06-12 12:00:00,2026-06-12 12:00:30.686365,,30.686365969,VR2AR-69,549924,15
ATTITUDE,2026-06-12 12:00:00,2026-06-12 12:00:30.686365,,30.686365969,VR2AR-69,549924,1
TEMP,2026-06-12 13:00:00,2026-06-12 13:00:30.724347,,30.724347344,VR2AR-69,549924,9.949,
DEPTH,2026-06-12 13:00:00,2026-06-12 13:00:30.724347,,30.724347344,VR2AR-69,549924,15
ATTITUDE,2026-06-12 13:00:00,2026-06-12 13:00:30.724347,,30.724347344,VR2AR-69,549924,1
TEMP,2026-06-12 14:00:00,2026-06-12 14:00:30.762328,,30.762328719,VR2AR-69,549924,10.01,
DEPTH,2026-06-12 14:00:00,2026-06-12 14:00:30.762328,,30.762328719,VR2AR-69,549924,15
ATTITUDE,2026-06-12 14:00:00,2026-06-12 14:00:30.762328,,30.762328719,VR2AR-69,549924,2
TEMP,2026-06-12 15:00:00,2026-06-12 15:00:30.80031,,30.800310094,VR2AR-69,549924,10.091,
DEPTH,2026-06-12 15:00:00,2026-06-12 15:00:30.80031,,30.800310094,VR2AR-69,549924,14
ATTITUDE,2026-06-12 15:00:00,2026-06-12 15:00:30.80031,,30.800310094,VR2AR-69,549924,2
TEMP,2026-06-12 16:00:00,2026-06-12 16:00:30.838291,,30.838291469,VR2AR-69,549924,10.254,
DEPTH,2026-06-12 16:00:00,2026-06-12 16:00:30.838291,,30.838291469,VR2AR-69,549924,13
ATTITUDE,2026-06-12 16:00:00,2026-06-12 16:00:30.838291,,30.838291469,VR2AR-69,549924,3
TEMP,2026-06-12 17:00:00,2026-06-12 17:00:30.876272,,30.876272843,VR2AR-69,549924,10.315,
DEPTH,2026-06-12 17:00:00,2026-06-12 17:00:30.876272,,30.876272843,VR2AR-69,549924,13
ATTITUDE,2026-06-12 17:00:00,2026-06-12 17:00:30.876272,,30.876272843,VR2AR-69,549924,3
TEMP,2026-06-12 18:00:00,2026-06-12 18:00:30.914254,,30.914254218,VR2AR-69,549924,10.397,
DEPTH,2026-06-12 18:00:00,2026-06-12 18:00:30.914254,,30.914254218,VR2AR-69,549924,12
ATTITUDE,2026-06-12 18:00:00,2026-06-12 18:00:30.914254,,30.914254218,VR2AR-69,549924,2
TEMP,2026-06-12 19:00:00,2026-06-12 19:00:30.952235,,30.952235593,VR2AR-69,549924,10.499,
DEPTH,2026-06-12 19:00:00,2026-06-12 19:00:30.952235,,30.952235593,VR2AR-69,549924,12
ATTITUDE,2026-06-12 19:00:00,2026-06-12 19:00:30.952235,,30.952235593,VR2AR-69,549924,3
TEMP,2026-06-12 20:00:00,2026-06-12 20:00:30.990216,,30.990216968,VR2AR-69,549924,10.56,
DEPTH,2026-06-12 20:00:00,2026-06-12 20:00:30.990216,,30.990216968,VR2AR-69,549924,12
ATTITUDE,2026-06-12 20:00:00,2026-06-12 20:00:30.990216,,30.990216968,VR2AR-69,549924,3
TEMP,2026-06-12 21:00:00,2026-06-12 21:00:31.028198,,31.028198342,VR2AR-69,549924,10.499,
DEPTH,2026-06-12 21:00:00,2026-06-12 21:00:31.028198,,31.028198342,VR2AR-69,549924,13
ATTITUDE,2026-06-12 21:00:00,2026-06-12 21:00:31.028198,,31.028198342,VR2AR-69,549924,3
TEMP,2026-06-12 22:00:00,2026-06-12 22:00:31.066179,,31.066179717,VR2AR-69,549924,10.438,
DEPTH,2026-06-12 22:00:00,2026-06-12 22:00:31.066179,,31.066179717,VR2AR-69,549924,14
